,Unnamed: 0,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Types
2195,2216,Pessac-Léognan 2017,France,Pessac-Léognan,Château Picque Caillou,4.1,95,23.88,2017.0,Red
2196,2217,Magnoux Faugères 2010,France,Faugères,Saint Antonin,3.8,95,35.0,2010.0,Red
2197,2218,Seigneur de Maugiron Côte-Rôtie 2014,France,Côte-Rôtie,Delas,4.2,95,58.39,2014.0,Red
2198,2219,Saint-Émilion Grand Cru (Grand Cru Classé) 2006,France,Saint-Émilion Grand Cru,Château Pavie Decesse,4.4,95,174.49,2006.0,Red
2199,2220,Bordeaux 2016,France,Bordeaux,Château Les Belles Murailles,3.6,95,6.32,2016.0,Red
2200,2221,Bandol Rouge 2015,France,Bandol,Château Val d'Arenc,4.1,95,18.9,2015.0,Red
2201,2222,Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Lagrange,4.0,95,48.55,2017.0,Red
2202,2223,Pinot Noir Bourgogne 2018,France,Bourgogne,Ropiteau Freres,3.9,96,14.19,2018.0,Red
2203,2224,Hermitage La Chapelle Rouge 2017,France,Hermitage,Paul Jaboulet Aîné,4.1,96,258.3,2017.0,Red
2204,2225,Saint-Émilion Grand Cru (Grand Cru Classé) 2010,France,Saint-Émilion Grand Cru,Château de Ferrand,4.0,960,87.0,2010.0,Red
2205,2226,Belleruche Côtes-du-Rhône 2018,France,Côtes-du-Rhône,M. Chapoutier,3.7,963,9.95,2018.0,Red
2206,2227,Margaux (Grand Cru Classé) 2005,France,Margaux,Château Palmer,4.7,964,316.95,2005.0,Red
2207,2228,Pessac-Léognan (Grand Cru Classé de Graves) 2010,France,Pessac-Léognan,Château Malartic-Lagravière,4.2,966,88.3,2010.0,Red
2208,2229,Médoc 2011,France,Médoc,Château Haut Condissas,4.2,97,48.43,2011.0,Red
2209,2230,Bordeaux 2018,France,Bordeaux,Château Bréjou,4.1,97,9.95,2018.0,Red
2210,2231,Bicentenaire Vieilles Vignes Corbières 2014,France,Corbières,Château Etang des Colombes,3.8,97,8.24,2014.0,Red
2211,2232,Moulin des Costes Charriage Bandol 2011,France,Bandol,Domaines Bunan,4.3,97,53.9,2011.0,Red
2212,2233,Gigondas Les Racines 2016,France,Gigondas,Domaine Les Pallières,4.1,97,36.74,2016.0,Red
2213,2234,Saint-Julien (Grand Cru Classé) 2012,France,Saint-Julien,Château Léoville Poyferré,4.2,972,89.0,2012.0,Red
2214,2235,Pauillac (Grand Cru Classé) 2005,France,Pauillac,Château Haut-Bages Libéral,4.2,975,62.95,2005.0,Red
2215,2236,Châteauneuf-du-Pape (La Crau) 2016,France,Châteauneuf-du-Pape,Domaine du Vieux Télégraphe,4.3,975,91.55,2016.0,Red
2216,2237,Pauillac (Grand Cru Classé) 2005,France,Pauillac,Château Grand-Puy-Lacoste,4.3,975,129.95,2005.0,Red
2217,2238,Saint-Julien 2010,France,Saint-Julien,Château Lalande-Borie,3.9,976,39.95,2010.0,Red
2218,2239,Bordeaux Supérieur 2015,France,Bordeaux Supérieur,Château Bolaire,3.6,98,14.95,2015.0,Red
2219,2240,L'Andeol Rasteau 2015,France,Rasteau,Famille Perrin,3.3,98,13.9,2015.0,Red
2220,2241,Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château Puy-Blanquet,3.6,98,20.95,2016.0,Red
2221,2242,Les Garrigues Coteaux du Languedoc 2016,France,Languedoc,Clavel,3.8,98,11.0,2016.0,Red
2222,2243,Margaux (Grand Cru Classé) 2016,France,Margaux,Château Desmirail,3.8,98,53.13,2016.0,Red
2223,2244,Saint-Julien (Grand Cru Classé) 2009,France,Saint-Julien,Château Léoville Poyferré,4.6,981,239.0,2009.0,Red
2224,2245,Gigondas 2015,France,Gigondas,E. Guigal,3.9,983,26.7,2015.0,Red
2225,2246,Pauillac (Grand Cru Classé) 2010,France,Pauillac,Château Clerc Milon,4.2,983,153.9,2010.0,Red
2226,2247,Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Talbot,4.1,983,80.91,2015.0,Red
2227,2248,Margaux de Brane (Margaux de Henri Lurton) 2015,France,Margaux,Château Brane-Cantenac,3.9,986,34.2,2015.0,Red
2228,2249,Margaux (Grand Cru Classé) 2013,France,Margaux,Château Giscours,4.0,986,64.33,2013.0,Red
2229,2250,Saint Cosme Côtes du Rhône 2019,France,Côtes-du-Rhône,Château de Saint Cosme,3.6,99,9.5,2019.0,Red
2230,2251,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Cote de Baleau,4.0,99,34.97,2016.0,Red
2231,2252,Côtes de Castillon 2005,France,Castillon - Côtes de Bordeaux,Clos Les Lunelles,3.8,99,54.95,2005.0,Red
2232,2253,Côtes du Rhône 'Les Cranilles' 2017,France,Côtes-du-Rhône,Les Vins de Vienne - Cuilleron-Gaillard-Villard,3.7,99,10.5,2017.0,Red
2233,2254,Bordeaux Rouge 2016,France,Bordeaux,Mouton Cadet,3.5,9926,9.25,2016.0,Red
2234,2255,Haut-Médoc 2010,France,Haut-Médoc,Château Cambon La Pelouse,3.7,996,23.95,2010.0,Red
2235,2256,Mad Méditerranée Rosé 2019,France,Méditerranée,Château Camparnaud,4.0,25,10.11,2019.0,Rose
2236,2257,La Villa Rosé 2018,France,Languedoc,Château La Sauvageonne,4.6,25,68.95,2018.0,Rose
2237,2258,Cinsault 2019,France,Pays d'Oc,Les Jamelles,3.6,26,5.56,2019.0,Rose
2238,2259,Réserve Côtes du Rhône Rosé 2018,France,Côtes-du-Rhône,Famille Perrin,3.6,26,8.9,2018.0,Rose
2239,2260,Rosé 2016,France,Pays d'Oc,Mas Janeil,3.6,26,3.7,2016.0,Rose
2241,2262,Côté Rosé 2019,France,Languedoc-Roussillon,Domaine Lafage,3.8,27,6.81,2019.0,Rose
2242,2263,Moulin des Costes Bandol Rosé 2019,France,Bandol,Domaines Bunan,3.9,27,18.9,2019.0,Rose
2243,2264,Friponne Rosé 2019,France,Maures,Saint Roux,3.5,27,9.07,2019.0,Rose
2244,2266,Coteaux Varois en Provence Rosé 2019,France,Coteaux Varois en Provence,Château Routas,3.9,28,12.9,2019.0,Rose
2245,2267,Clair de Rose 2019,France,Pays d'Oc,Les Jamelles,3.3,29,5.56,2019.0,Rose
2246,2268,Clos Beylesse Côtes de Provence Rosé 2019,France,Côtes de Provence,Domaine de l'Abbaye,4.5,30,19.9,2019.0,Rose
2247,2269,281 Rosé 2019,France,Provence,Minuty,4.5,31,52.89,2019.0,Rose
2248,2270,Rosé de Léoube 2019,France,Côtes de Provence,Château Léoube,3.8,31,16.9,2019.0,Rose
2249,2271,L'or du Sud Syrah Rosé 2017,France,Pays d'Oc,Foncalieu,3.4,33,5.32,2017.0,Rose
2250,2272,Vignes de Nicole Rosé 2019,France,Pézenas,Paul Mas,3.4,33,7.29,2019.0,Rose
2251,2273,Coteaux Bourguignons Rosé 2018,France,Coteaux Bourguignons,Louis Jadot,3.6,34,13.57,2018.0,Rose
2252,2274,Fronton Rosé 2018,France,Fronton,Château Bellevue La Forét,3.6,34,7.44,2018.0,Rose
2253,2275,Côtes de Provence Rosé 2018,France,Côtes de Provence,Domaine l'Ile Porquerolles,3.6,35,17.5,2018.0,Rose
2254,2276,Cuvée Speciale des Vignettes Rosé 2016,France,Provence,Clos Cibonne,4.2,36,22.9,2016.0,Rose
2255,2277,Garrus Rosé 2018,France,Côtes de Provence,Château d'Esclans,4.8,36,109.0,2018.0,Rose
2256,2278,Tavel Beaurevoir 2018,France,Tavel,M. Chapoutier,4.1,36,15.5,2018.0,Rose
2257,2279,L'Origine Côtes de Provence Rosé 2019,France,Côtes de Provence,Château de l'Aumerade,3.6,37,10.99,2019.0,Rose
2258,2280,Haedus Côtes de Provence Rosé 2019,France,Provence,Ferry Lacombe,3.8,38,9.7,2019.0,Rose
2259,2281,La Source Gabriel Côtes de Provence Rosé 2019,France,Côtes de Provence,Château La Tour de l'Évêque,3.9,38,8.55,2019.0,Rose
2260,2282,Clos Mireille Rosé (Coeur de Grain) 2019,France,Côtes de Provence,Domaines Ott,4.2,40,29.15,2019.0,Rose
2261,2283,1701 Rosé 2018,France,Languedoc,Domaine Montrose,4.1,40,25.21,2018.0,Rose
2262,2284,Amstramgram Grande Cuvée Cérès 2019,France,Languedoc,Calmel & Joseph,3.6,42,7.75,2019.0,Rose
2263,2285,Château La Rouvière Rosé 2015,France,Bandol,Domaines Bunan,4.0,42,34.9,2015.0,Rose
2264,2286,Petula Rosé 2019,France,Luberon,Marrenon,3.6,42,8.95,2019.0,Rose
2265,2287,Le Champ des Grillons Rosé 2019,France,Côtes de Thongue,La Croix Belle,3.8,45,7.95,2019.0,Rose
2266,2288,Côtes de Provence Rosé 2019,France,Côtes de Provence,Domaine Pinchinat,4.1,45,10.65,2019.0,Rose
2267,2289,Belleruche Côtes du Rhône Rosé 2019,France,Côtes-du-Rhône,M. Chapoutier,3.6,46,9.69,2019.0,Rose
2268,2290,Côtes de Provence Rosé 2017,France,Côtes de Provence,Domaine de La Rouillère,3.8,49,26.22,2017.0,Rose
2269,2291,Côtes de Provence Rosé 2018,France,Côtes de Provence,Château des Sarrins,4.0,49,13.0,2018.0,Rose
2270,2292,Suivez-Moi-Jeune-Homme Coteaux Varois en Provence 2019,France,Coteaux Varois en Provence,Château des Annibals,3.8,50,11.8,2019.0,Rose
2271,2293,Villa la Vie en Rosé 2019,France,Comté Tolosan,Lionel Osmin & Cie,3.6,51,7.3,2019.0,Rose
2272,2294,Côtes de Provence Rosé 2019,France,Côtes de Provence,Le Paradou,4.1,52,16.55,2019.0,Rose
2273,2295,Clos du Temple 2018,France,Languedoc,Gérard Bertrand,4.5,52,249.0,2018.0,Rose
2274,2296,Grand Ferrage Côtes de Provence 2019,France,Côtes de Provence,Mathilde Chapoutier,4.0,53,13.0,2019.0,Rose
2275,2297,Corail Côtes de Provence 2019,France,Côtes de Provence,Château de Roquefort,3.9,54,12.9,2019.0,Rose
2276,2298,Côtes de Provence Rosé 2019,France,Côtes de Provence,Hecht & Bannier,4.0,54,12.9,2019.0,Rose
2277,2299,Château Vignelaure Rosé 2019,France,Coteaux d'Aix-en-Provence,Château Vignelaure,3.7,57,13.55,2019.0,Rose
2278,2300,L'Origine Côtes de Provence Rosé 2018,France,Côtes de Provence,Château de l'Aumerade,3.3,57,11.02,2018.0,Rose
2279,2301,Tavel 2019,France,Tavel,E. Guigal,3.7,57,11.6,2019.0,Rose
2280,2302,Les Clans Rosé 2018,France,Côtes de Provence,Château d'Esclans,4.4,59,54.0,2018.0,Rose
2281,2303,Merlot Rosé 2018,France,Pays d'Oc,Fortant,3.4,59,6.55,2018.0,Rose
2282,2304,Bandol Rosé 2019,France,Bandol,La Suffrene,3.8,60,15.5,2019.0,Rose
2283,2305,Château de Selle Rosé (Coeur de Grain) 2019,France,Côtes de Provence,Domaines Ott,4.2,61,35.9,2019.0,Rose
2284,2306,Rosé La Chevalière 2019,France,Provence,Laroche,3.7,66,7.89,2019.0,Rose
2285,2307,Mythique Languedoc Rosé 2017,France,Languedoc,Val d'Orbieu,3.5,66,6.86,2017.0,Rose
2286,2308,Harmonie De Gascogne Rosé 2019,France,Côtes de Gascogne,Domaine de Pellehaut,4.0,69,5.79,2019.0,Rose
2287,2309,Château Romassan Rosé (Coeur de Grain) 2019,France,Bandol,Domaines Ott,4.2,69,29.15,2019.0,Rose
2288,2310,Château de Berne Rosé 2018,France,Côtes de Provence,Château de Berne,4.0,72,20.96,2018.0,Rose
2289,2311,Côtes de Provence Rosé 2019,France,Côtes de Provence,Marchandise,4.2,72,11.6,2019.0,Rose
2290,2312,Pétale de Rosé 2019,France,Côtes de Provence,Château La Tour de l'Évêque,3.6,73,15.9,2019.0,Rose
2291,2313,Sancerre Rosé 2014,France,Sancerre,Pascal Jolivet,3.8,73,18.75,2014.0,Rose
2292,2314,Bandol Rosé 2017,France,Bandol,Château Pradeaux,4.1,77,19.95,2017.0,Rose
2293,2315,Tavel Rosé 2019,France,Tavel,Château d'Aqueria,3.8,77,15.42,2019.0,Rose
2294,2316,Bordeaux Rosé 2018,France,Bordeaux,Mouton Cadet,3.3,82,9.6,2018.0,Rose
2295,2317,Sancerre Rosé 2018,France,Sancerre,Michel Thomas & Fils,3.8,82,14.72,2018.0,Rose
2296,2318,Rosé Fleuri 2019,France,Coteaux d'Aix-en-Provence,Château Barbebelle,3.9,83,8.9,2019.0,Rose
2297,2319,Côtes de Provence Rosé 2017,France,Côtes de Provence,Château des Sarrins,3.8,83,13.6,2017.0,Rose
2298,2320,Côtes de Provence Rosé 2016,France,Côtes de Provence,Domaine Pinchinat,3.7,83,13.3,2016.0,Rose
2299,2321,Amstramgram Grande Cuvée Cérès 2018,France,Languedoc,Calmel & Joseph,4.0,83,7.75,2018.0,Rose
2300,2322,Bordeaux Rosé 2018,France,Bordeaux,Château Landonnet,3.2,87,8.78,2018.0,Rose
2301,2323,Héritage Côtes de Provence Rosé 2019,France,Provence,Estandon,3.7,90,9.85,2019.0,Rose
2302,2324,Le Rosé 2019,France,Pays d'Oc,Paul Mas,3.7,90,7.19,2019.0,Rose
2303,2325,Bandol Rosé 2016,France,Bandol,Domaine de la Tour du Bon,3.7,92,38.01,2016.0,Rose
2304,2326,Rose de Nymphe Emue 2019,France,Minervois,Château Maris,3.9,95,8.72,2019.0,Rose
2305,2327,Clos Beylesse Côtes de Provence Rosé 2018,France,Côtes de Provence,Domaine de l'Abbaye,4.3,96,45.0,2018.0,Rose
2306,2328,Rosé de Provence 2018,France,Coteaux Varois en Provence,Fortant,3.9,96,8.2,2018.0,Rose
2307,2329,Grézan Expression Faugères Rosé 2017,France,Faugères,Famille Cros Pujol,3.7,99,9.95,2017.0,Rose
2308,2330,No. 6 Rosé 2018,France,Côtes de Gascogne,Uby,4.0,100,6.49,2018.0,Rose
2309,2331,Terroir du Trias Delille Vigneron Bandol Rosé 2018,France,Bandol,Domaine de Terrebrune,4.0,105,25.9,2018.0,Rose
2310,2332,Les Clans Rosé 2017,France,Côtes de Provence,Château d'Esclans,4.3,119,62.54,2017.0,Rose
2311,2333,Clair de Rose 2017,France,Pays d'Oc,Les Jamelles,3.4,127,7.66,2017.0,Rose
2312,2334,Iirrésistible Côtes de Provence Rosé 2018,France,Côtes de Provence,Domaine de la Croix,3.9,134,12.2,2018.0,Rose
2313,2335,Romance Rosé 2019,France,Côtes de Provence,Château de Berne,4.0,142,9.26,2019.0,Rose
2314,2336,Cinsault 2018,France,Pays d'Oc,Les Jamelles,3.9,142,8.49,2018.0,Rose
2315,2337,Bandol Rosé 2015,France,Bandol,Domaine de la Tour du Bon,3.8,143,16.47,2015.0,Rose
2316,2338,Bandol Rosé 2017,France,Bandol,La Bastide Blanche,3.8,146,89.5,2017.0,Rose
2317,2339,Sancerre Rosé 2018,France,Sancerre,Pascal Jolivet,4.0,147,18.72,2018.0,Rose
2318,2340,Bandol Rosé 2018,France,Bandol,Château de Pibarnon,4.0,149,22.79,2018.0,Rose
2319,2341,Côtes de Gascogne Rosé 2019,France,Côtes de Gascogne,Horgelus,4.1,156,4.94,2019.0,Rose
2320,2342,Côtes de Provence Rosé 2019,France,Côtes de Provence,Château La Tour de l'Évêque,3.8,159,11.9,2019.0,Rose
2321,2343,Tavel Rosé 2017,France,Tavel,Famille Perrin,3.4,162,13.9,2017.0,Rose
2322,2344,Lumière de Provence Rosé 2019,France,Provence,Estandon,4.1,166,9.85,2019.0,Rose
2323,2345,Rosé 2019,France,Côtes de Provence,Ultimate Provence,4.0,167,16.79,2019.0,Rose
2324,2346,Rosé 2019,France,Pays d'Oc,L'Ostal Cazes,3.7,168,7.49,2019.0,Rose
2325,2347,Coteaux Varois en Provence 2017,France,Coteaux Varois en Provence,Domaine de Cala,4.1,169,12.7,2017.0,Rose
2326,2348,MiP Classic Côtes de Provence Rosé 2019,France,Côtes de Provence,Domaine des Diables,4.1,171,13.9,2019.0,Rose
2327,2349,Côtes de Provence Spéciale Rosé 2018,France,Côtes de Provence,Château Montaud,3.6,178,7.5,2018.0,Rose
2328,2350,Rosé 2019,France,Languedoc-Roussillon,Claude Val,3.8,180,4.95,2019.0,Rose
2329,2351,Sancerre Rosé 2019,France,Sancerre,Michel Thomas & Fils,3.9,190,13.57,2019.0,Rose
2330,2352,The Palm Whispering Angel Rosé 2019,France,Provence,Château d'Esclans,3.9,195,13.15,2019.0,Rose
2331,2353,Côtes-du-Rhône Rosé 2018,France,Côtes-du-Rhône,E. Guigal,3.6,207,13.04,2018.0,Rose
2332,2354,Sancerre Les Baronnes Rosé 2018,France,Sancerre,Henri Bourgeois,3.8,215,17.95,2018.0,Rose
2333,2355,Rosé d'Anjou 2018,France,Rosé d'Anjou,Elysis,3.8,220,6.45,2018.0,Rose
2334,2356,Le Rosé 2019,France,Côtes du Roussillon,Château Saint-Roch,4.1,220,9.25,2019.0,Rose
2335,2357,Tavel 2016,France,Tavel,E. Guigal,3.6,225,15.5,2016.0,Rose
2336,2359,Studio 2019,France,Côtes de Provence,Miraval,3.6,239,10.86,2019.0,Rose
2337,2360,Argali Rosé 2019,France,Languedoc-Roussillon,Château Puech-Haut,4.0,239,15.0,2019.0,Rose
2338,2361,Pétale de Rosé 2017,France,Côtes de Provence,Château La Tour de l'Évêque,3.8,240,15.55,2017.0,Rose
2339,2362,Château de Selle Rosé (Coeur de Grain) 2014,France,Côtes de Provence,Domaines Ott,4.2,256,28.9,2014.0,Rose
2340,2363,Rosé et Or 2019,France,Côtes de Provence,Minuty,4.3,273,24.85,2019.0,Rose
2341,2364,Ribet Pink Syrah Rosé 2019,France,Pays d'Oc,Arrogant Frog,3.7,280,6.53,2019.0,Rose
2342,2366,Rosé 2019,France,Côtes de Thongue,Domaine Montrose,3.8,327,8.99,2019.0,Rose
2343,2367,Fleur de Mer Rosé 2019,France,Côtes de Provence,Les Maitres Vignerons de la Presqu'ile de Saint-Tropez,4.1,415,8.6,2019.0,Rose
2344,2368,Tibouren Tradition Rosé 2017,France,Côtes de Provence,Clos Cibonne,4.1,416,16.9,2017.0,Rose
2345,2369,Miraflors Rosé 2019,France,Côtes du Roussillon,Domaine Lafage,4.0,419,10.31,2019.0,Rose
2346,2370,Côtes de Provence Spéciale Rosé 2017,France,Côtes de Provence,Château Montaud,3.6,419,18.0,2017.0,Rose
2347,2371,By.Ott Rosé 2019,France,Côtes de Provence,Domaines Ott,3.9,424,16.47,2019.0,Rose
2348,2372,Château Romassan Rosé (Coeur de Grain) 2018,France,Bandol,Domaines Ott,4.2,454,28.9,2018.0,Rose
2349,2373,Tavel Rosé 2018,France,Tavel,Château d'Aqueria,3.7,493,14.92,2018.0,Rose
2350,2374,Rosé 2018,France,Pays d'Oc,L'Ostal Cazes,3.7,553,14.54,2018.0,Rose
2351,2375,Rosé 2018,France,Côtes de Thongue,Domaine Montrose,3.8,613,8.72,2018.0,Rose
2352,2376,Côtes de Provence Rosé 2019,France,Côtes de Provence,Miraval,3.9,633,15.88,2019.0,Rose
2353,2377,Rock Angel Rosé 2018,France,Côtes de Provence,Château d'Esclans,4.2,640,29.9,2018.0,Rose
2354,2378,Prestige Rosé 2019,France,Côtes de Provence,Minuty,4.0,700,17.85,2019.0,Rose
2355,2379,Gris Blanc 2019,France,Pays d'Oc,Gérard Bertrand,3.9,758,9.37,2019.0,Rose
2356,2380,The Palm Whispering Angel Rosé 2018,France,Provence,Château d'Esclans,3.9,1066,15.84,2018.0,Rose
2357,2381,Rosé 2019,France,Coteaux d'Aix-en-Provence,AIX,4.0,1078,13.9,2019.0,Rose
2358,2382,Côte des Roses Rosé 2019,France,Languedoc,Gérard Bertrand,3.9,1750,9.36,2019.0,Rose
2359,2383,M Rosé 2019,France,Côtes de Provence,Minuty,4.0,2046,12.85,2019.0,Rose
2360,2384,Whispering Angel Rosé 2019,France,Côtes de Provence,Château d'Esclans,4.2,2990,16.47,2019.0,Rose
2361,2385,Berg Riesling 2018,France,Alsace,Domaine Pfister,4.2,25,15.9,2018.0,White
2362,2386,Mâcon-Prissé 2014,France,Mâcon-Prissé,Les Héritiers du Comte Lafon,3.7,25,25.92,2014.0,White
2363,2387,Muscadet Sèvre-et-Maine Sur Lie 2017,France,Muscadet-Sevre et Maine,Marc Brédif,3.9,25,14.38,2017.0,White
2364,2388,Côte de Rouffach Pinot Gris 2017,France,Alsace,René Muré,4.1,25,15.5,2017.0,White
2365,2389,Pouilly-Vinzelles En Paradis 2018,France,Pouilly-Vinzelles,Louis Latour,3.8,26,15.98,2018.0,White
2366,2390,Villa Blanche Sauvignon Blanc 2018,France,Pays d'Oc,Calmel & Joseph,3.4,26,7.4,2018.0,White
2367,2391,Meursault Blanc 2017,France,Meursault,Bouchard Père & Fils,3.8,26,38.7,2017.0,White
2368,2392,Chablis 1er Cru 'Vaillons' 2018,France,Chablis 1er Cru 'Vaillons',Domaine Servin,3.8,26,22.5,2018.0,White
2369,2393,Doria 2017,France,Luberon,Marrenon,3.5,26,11.99,2017.0,White
2370,2395,Châteauneuf-du-Pape Prestige 2012,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.1,26,69.95,2012.0,White
2371,2396,Sancerre Blanc 2019,France,Sancerre,Pascal Jolivet,4.1,26,24.24,2019.0,White
2372,2397,Arcane 2018,France,Saumur,Château de Fosse-Sèche,4.0,26,27.2,2018.0,White
2373,2398,Vieilles Vignes Côtes Catalanes Blanc 2015,France,Côtes Catalanes,Gauby,4.0,26,29.15,2015.0,White
2374,2399,Bandol Blanc 2016,France,Bandol,Domaine de la Tour du Bon,3.8,26,18.84,2016.0,White
2375,2400,Pessac-Léognan Blanc 2015,France,Pessac-Léognan,Château Gazin Rocquencourt,4.0,26,34.15,2015.0,White
2376,2401,Embruns de Viognier 2019,France,Pays d'Oc,Michel Gassier,3.5,26,9.68,2019.0,White
2377,2402,L'Aubinière Muscadet Sèvre et Maine Sur Lie 2018,France,Muscadet-Sevre et Maine,Terroirs de la Noëlle,3.4,27,6.5,2018.0,White
2378,2403,Bordeaux Blanc Sec 2016,France,Bordeaux Sec,Château Lafaurie-Peyraguey,3.9,27,67.75,2016.0,White
2379,2404,Bourgogne Blanc Retour des Flandres 2016,France,Bourgogne,Régnard,3.6,27,20.65,2016.0,White
2380,2405,Sauvignon Blanc 2019,France,Pays d'Oc,Paul Mas,3.7,27,5.5,2019.0,White
2381,2406,Bourgogne Hautes Côtes de Beaune Blanc 2007,France,Bourgogne Hautes-Côtes de Beaune,Jayer Gilles,3.4,27,25.0,2007.0,White
2382,2407,Riesling 2017,France,Alsace,Albert Boxler,3.9,28,27.78,2017.0,White
2383,2408,Chardonnay 2018,France,Pays d'Oc,Abbotts & Delaunay,3.7,28,6.73,2018.0,White
2384,2409,Chinon Blanc 2017,France,Chinon,Château de Saint Louans,4.2,28,27.29,2017.0,White
2385,2410,Riesling Alsace Grand Cru 'Geisberg' 2012,France,Alsace Grand Cru 'Geisberg',Trimbach,4.4,28,53.35,2012.0,White
2386,2411,Les Chays Condrieu 2015,France,Condrieu,Chirat,4.0,28,41.43,2015.0,White
2387,2412,Saumur Blanc 2018,France,Saumur,Langlois-Chateau,3.7,28,11.16,2018.0,White
2388,2413,Bourgogne Aligoté 2018,France,Bourgogne Aligoté,Louis Jadot,3.5,28,12.6,2018.0,White
2389,2414,Le Chardonnay Limoux Blanc 2014,France,Limoux,Domaine de Baron'arques,3.8,28,37.82,2014.0,White
2390,2415,Berger Baron Bordeaux Blanc 2017,France,Bordeaux,Baron Philippe de Rothschild,3.1,28,8.72,2017.0,White
2391,2416,Meursault-Genevrières Premier Cru 2013,France,Meursault 1er Cru 'Genevrières',Domaine Jean Monnier & Fils,4.0,28,95.36,2013.0,White
2392,2417,Côtes du Rhône Le Caillou Blanc 2017,France,Côtes-du-Rhône,Clos du Caillou,3.4,29,10.9,2017.0,White
2393,2418,Cuvée Bérengère Chardonnay - Viognier 2018,France,Coteaux-d'Ensérune,Regismont,3.5,29,6.12,2018.0,White
2394,2419,Clos Boucher Condrieu 2017,France,Condrieu,Delas,4.1,29,58.39,2017.0,White
2395,2420,Sauvignon 2018,France,Loire Valley,Domaine de la Foliette,3.4,29,7.7,2018.0,White
2396,2421,Chardonnay 2018,France,Pays d'Oc,Domaine d'Aubaret,3.5,29,6.95,2018.0,White
2397,2422,Réserve Spéciale Sauvignon Blanc 2019,France,Pays d'Oc,Gérard Bertrand,3.9,29,8.32,2019.0,White
2398,2423,Bourgogne Blanc 2014,France,Bourgogne,Domaine Bruno Clair,3.8,29,23.29,2014.0,White
2399,2424,Pouilly-Fuissé Pentacrine 2016,France,Pouilly-Fuissé,Domaine Saumaize-Michelin,4.0,29,24.08,2016.0,White
2400,2425,Clisson 2017,France,Muscadet-Sevre et Maine,Pépière,3.5,29,17.06,2017.0,White
2401,2426,Châteauneuf-du-Pape Blanc 2017,France,Châteauneuf-du-Pape,Château de Nalys,3.8,29,66.0,2017.0,White
2402,2427,Châteauneuf-du-Pape Blanc 2018,France,Châteauneuf-du-Pape,Château Mont-Redon,3.9,29,28.18,2018.0,White
2403,2428,Beaune 1er Cru Grèves Blanc 2011,France,Beaune 1er Cru 'Les Grèves',Jean-Marc Morey,4.3,30,48.43,2011.0,White
2404,2429,Chablis 1er Cru 'Vaillons' 2015,France,Chablis 1er Cru 'Vaillons',La Chablisienne,3.6,30,23.9,2015.0,White
2405,2430,Côtes de Provence Blanc 2018,France,Côtes de Provence,Château de Pampelonne,3.6,30,14.4,2018.0,White
2406,2431,Clos Saint Landelin Riesling 2016,France,Alsace,René Muré,4.0,30,29.15,2016.0,White
2407,2432,Novel Pacherenc du Vic-Bilh Sec 2017,France,Pacherenc du Vic-Bilh Sec,Vignobles Marie Maria,3.8,30,13.25,2017.0,White
2408,2433,Chardonnay Bourgogne 2017,France,Bourgogne,Frédéric Magnien,3.5,30,15.5,2017.0,White
2409,2434,Languedoc Blanc 2017,France,Languedoc,Mortiès,3.6,30,16.9,2017.0,White
